,Season,Wk,Team,Points Scored,Opponent,Points Allowed,DateTime,Win
363,2014,3,Illinois,19,Washington,44,2014-09-13 16:00:00,False
364,2014,3,Western Michigan,45,Idaho,33,2014-09-13 17:00:00,True
365,2014,3,Stanford,35,Army,0,2014-09-13 17:00:00,True
366,2014,3,Army,0,Stanford,35,2014-09-13 17:00:00,False
367,2014,3,Idaho,33,Western Michigan,45,2014-09-13 17:00:00,False
368,2014,3,Alabama,52,Southern Mississippi,12,2014-09-13 18:00:00,True
369,2014,3,Eastern Michigan,3,Old Dominion,17,2014-09-13 18:00:00,False
370,2014,3,Southern Mississippi,12,Alabama,52,2014-09-13 18:00:00,False
371,2014,3,Old Dominion,17,Eastern Michigan,3,2014-09-13 18:00:00,True
372,2014,3,Northern Illinois,48,Nevada-Las Vegas,34,2014-09-13 19:00:00,True
373,2014,3,Wake Forest,24,Utah State,36,2014-09-13 19:00:00,False
374,2014,3,Tulsa,21,Florida Atlantic,50,2014-09-13 19:00:00,False
375,2014,3,Texas-San Antonio,13,Oklahoma State,43,2014-09-13 19:00:00,False
376,2014,3,Nevada-Las Vegas,34,Northern Illinois,48,2014-09-13 19:00:00,False
377,2014,3,Florida Atlantic,50,Tulsa,21,2014-09-13 19:00:00,True
378,2014,3,Western Kentucky,47,Middle Tennessee State,50,2014-09-13 19:00:00,False
379,2014,3,Troy,35,Abilene Christian,38,2014-09-13 19:00:00,False
380,2014,3,Utah State,36,Wake Forest,24,2014-09-13 19:00:00,True
381,2014,3,Louisiana State,31,Louisiana-Monroe,0,2014-09-13 19:00:00,True
382,2014,3,Middle Tennessee State,50,Western Kentucky,47,2014-09-13 19:00:00,True
383,2014,3,Abilene Christian,38,Troy,35,2014-09-13 19:00:00,True
384,2014,3,Oklahoma State,43,Texas-San Antonio,13,2014-09-13 19:00:00,True
385,2014,3,Louisiana-Monroe,0,Louisiana State,31,2014-09-13 19:00:00,False
386,2014,3,Purdue,14,Notre Dame,30,2014-09-13 19:30:00,False
387,2014,3,Kentucky,30,Florida,36,2014-09-13 19:30:00,False
388,2014,3,Florida,36,Kentucky,30,2014-09-13 19:30:00,True
389,2014,3,Notre Dame,30,Purdue,14,2014-09-13 19:30:00,True
390,2014,3,Tennessee,10,Oklahoma,34,2014-09-13 20:00:00,False
391,2014,3,Portland State,21,Washington State,59,2014-09-13 20:00:00,False
392,2014,3,Texas,17,UCLA,20,2014-09-13 20:00:00,False
393,2014,3,Southeastern Louisiana,20,Tulane,35,2014-09-13 20:00:00,False
394,2014,3,New Mexico State,24,Texas-El Paso,42,2014-09-13 20:00:00,False
395,2014,3,Washington State,59,Portland State,21,2014-09-13 20:00:00,True
396,2014,3,UCLA,20,Texas,17,2014-09-13 20:00:00,True
397,2014,3,Tulane,35,Southeastern Louisiana,20,2014-09-13 20:00:00,True
398,2014,3,Texas-El Paso,42,New Mexico State,24,2014-09-13 20:00:00,True
399,2014,3,Penn State,13,Rutgers,10,2014-09-13 20:00:00,True
400,2014,3,Oklahoma,34,Tennessee,10,2014-09-13 20:00:00,True
401,2014,3,Texas State,21,Navy,35,2014-09-13 20:00:00,False
402,2014,3,Southern California,31,Boston College,37,2014-09-13 20:00:00,False
403,2014,3,Navy,35,Texas State,21,2014-09-13 20:00:00,True
404,2014,3,Boston College,37,Southern California,31,2014-09-13 20:00:00,True
405,2014,3,Rutgers,10,Penn State,13,2014-09-13 20:00:00,False
406,2014,3,Rice,10,Texas A&M,38,2014-09-13 21:00:00,False
407,2014,3,Texas A&M,38,Rice,10,2014-09-13 21:00:00,True
408,2014,3,Colorado,24,Arizona State,38,2014-09-13 22:00:00,False
409,2014,3,Arizona State,38,Colorado,24,2014-09-13 22:00:00,True
410,2014,3,Fresno State,19,Nebraska,55,2014-09-13 22:30:00,False
411,2014,3,Nebraska,55,Fresno State,19,2014-09-13 22:30:00,True
412,2014,3,Nevada,28,Arizona,35,2014-09-13 23:00:00,False
413,2014,3,Arizona,35,Nevada,28,2014-09-13 23:00:00,True
414,2014,3,Hawaii,27,Northern Iowa,24,2014-09-13 23:59:00,True
415,2014,3,Northern Iowa,24,Hawaii,27,2014-09-13 23:59:00,False
416,2014,4,Auburn,20,Kansas State,14,2014-09-18 19:30:00,True
417,2014,4,Kansas State,14,Auburn,20,2014-09-18 19:30:00,False
418,2014,4,Connecticut,14,South Florida,17,2014-09-19 20:00:00,False
419,2014,4,South Florida,17,Connecticut,14,2014-09-19 20:00:00,True
420,2014,4,Western Illinois,7,Northwestern,24,2014-09-20 12:00:00,False
421,2014,4,Old Dominion,45,Rice,42,2014-09-20 12:00:00,True
422,2014,4,Southern Illinois,13,Purdue,35,2014-09-20 12:00:00,False
423,2014,4,Rice,42,Old Dominion,45,2014-09-20 12:00:00,False
424,2014,4,Michigan State,73,Eastern Michigan,14,2014-09-20 12:00:00,True
425,2014,4,Virginia Tech,24,Georgia Tech,27,2014-09-20 12:00:00,False
426,2014,4,Troy,0,Georgia,66,2014-09-20 12:00:00,False
427,2014,4,Northwestern,24,Western Illinois,7,2014-09-20 12:00:00,True
428,2014,4,Bowling Green,17,Wisconsin,68,2014-09-20 12:00:00,False
429,2014,4,Pittsburgh,20,Iowa,24,2014-09-20 12:00:00,False
430,2014,4,Purdue,35,Southern Illinois,13,2014-09-20 12:00:00,True
431,2014,4,Eastern Michigan,14,Michigan State,73,2014-09-20 12:00:00,False
432,2014,4,Georgia,66,Troy,0,2014-09-20 12:00:00,True
433,2014,4,Wisconsin,68,Bowling Green,17,2014-09-20 12:00:00,True
434,2014,4,Iowa,24,Pittsburgh,20,2014-09-20 12:00:00,True
435,2014,4,Georgia Tech,27,Virginia Tech,24,2014-09-20 12:00:00,True
436,2014,4,Syracuse,20,Maryland,34,2014-09-20 12:30:00,False
437,2014,4,Maryland,34,Syracuse,20,2014-09-20 12:30:00,True
438,2014,4,Temple,59,Delaware State,0,2014-09-20 13:00:00,True
439,2014,4,Boston College,40,Maine,10,2014-09-20 13:00:00,True
440,2014,4,Delaware State,0,Temple,59,2014-09-20 13:00:00,False
441,2014,4,Maine,10,Boston College,40,2014-09-20 13:00:00,False
442,2014,4,Colorado,21,Hawaii,12,2014-09-20 14:00:00,True
443,2014,4,Hawaii,12,Colorado,21,2014-09-20 14:00:00,False
444,2014,4,Akron,17,Marshall,48,2014-09-20 14:00:00,False
445,2014,4,Marshall,48,Akron,17,2014-09-20 14:00:00,True
446,2014,4,Nicholls State,3,North Texas,77,2014-09-20 15:30:00,False
447,2014,4,North Texas,77,Nicholls State,3,2014-09-20 15:30:00,True
448,2014,4,Brigham Young,41,Virginia,33,2014-09-20 15:30:00,True
449,2014,4,North Carolina,41,East Carolina,70,2014-09-20 15:30:00,False
450,2014,4,Buffalo,36,Norfolk State,7,2014-09-20 15:30:00,True
451,2014,4,Florida,21,Alabama,42,2014-09-20 15:30:00,False
452,2014,4,East Carolina,70,North Carolina,41,2014-09-20 15:30:00,True
453,2014,4,Utah,26,Michigan,10,2014-09-20 15:30:00,True
454,2014,4,Central Michigan,10,Kansas,24,2014-09-20 15:30:00,False
455,2014,4,Wake Forest,24,Army,21,2014-09-20 15:30:00,True
456,2014,4,Florida International,3,Louisville,34,2014-09-20 15:30:00,False
457,2014,4,Alabama,42,Florida,21,2014-09-20 15:30:00,True
458,2014,4,Virginia,33,Brigham Young,41,2014-09-20 15:30:00,False
459,2014,4,Norfolk State,7,Buffalo,36,2014-09-20 15:30:00,False
460,2014,4,Kansas,24,Central Michigan,10,2014-09-20 15:30:00,True
461,2014,4,Southern Methodist,6,Texas A&M,58,2014-09-20 15:30:00,False
462,2014,4,Navy,24,Rutgers,31,2014-09-20 15:30:00,False
463,2014,4,Army,21,Wake Forest,24,2014-09-20 15:30:00,False
464,2014,4,Louisville,34,Florida International,3,2014-09-20 15:30:00,True
465,2014,4,Texas A&M,58,Southern Methodist,6,2014-09-20 15:30:00,True
466,2014,4,Rutgers,31,Navy,24,2014-09-20 15:30:00,True
467,2014,4,Michigan,10,Utah,26,2014-09-20 15:30:00,False
468,2014,4,Massachusetts,7,Penn State,48,2014-09-20 16:00:00,False
469,2014,4,Texas State,35,Illinois,42,2014-09-20 16:00:00,False
470,2014,4,Missouri,27,Indiana,31,2014-09-20 16:00:00,False
471,2014,4,Illinois,42,Texas State,35,2014-09-20 16:00:00,True
472,2014,4,Florida Atlantic,19,Wyoming,20,2014-09-20 16:00:00,False
473,2014,4,Indiana,31,Missouri,27,2014-09-20 16:00:00,True
474,2014,4,San Jose State,7,Minnesota,24,2014-09-20 16:00:00,False
475,2014,4,Minnesota,24,San Jose State,7,2014-09-20 16:00:00,True
476,2014,4,Wyoming,20,Florida Atlantic,19,2014-09-20 16:00:00,True
477,2014,4,Penn State,48,Massachusetts,7,2014-09-20 16:00:00,True
478,2014,4,Georgia State,14,Washington,45,2014-09-20 18:00:00,False
479,2014,4,Washington,45,Georgia State,14,2014-09-20 18:00:00,True
480,2014,4,North Carolina State,42,Presbyterian,0,2014-09-20 18:00:00,True
481,2014,4,Presbyterian,0,North Carolina State,42,2014-09-20 18:00:00,False
482,2014,4,Middle Tennessee State,17,Memphis,36,2014-09-20 19:00:00,False
483,2014,4,Mississippi State,34,Louisiana State,29,2014-09-20 19:00:00,True
484,2014,4,Ohio,36,Idaho,24,2014-09-20 19:00:00,True
485,2014,4,Louisiana State,29,Mississippi State,34,2014-09-20 19:00:00,False
486,2014,4,Western Michigan,45,Murray State,14,2014-09-20 19:00:00,True
487,2014,4,Southern Mississippi,21,Appalachian State,20,2014-09-20 19:00:00,True
488,2014,4,Northwestern State,30,Louisiana Tech,27,2014-09-20 19:00:00,True
489,2014,4,Arkansas,52,Northern Illinois,14,2014-09-20 19:00:00,True
490,2014,4,Memphis,36,Middle Tennessee State,17,2014-09-20 19:00:00,True
491,2014,4,Arkansas State,21,Utah State,14,2014-09-20 19:00:00,True
492,2014,4,Appalachian State,20,Southern Mississippi,21,2014-09-20 19:00:00,False
493,2014,4,Ball State,23,Toledo,34,2014-09-20 19:00:00,False
494,2014,4,Murray State,14,Western Michigan,45,2014-09-20 19:00:00,False
495,2014,4,Northern Illinois,14,Arkansas,52,2014-09-20 19:00:00,False
496,2014,4,Utah State,14,Arkansas State,21,2014-09-20 19:00:00,False
497,2014,4,Toledo,34,Ball State,23,2014-09-20 19:00:00,True
498,2014,4,Cincinnati,31,Miami (OH),24,2014-09-20 19:00:00,True
499,2014,4,Louisiana Tech,27,Northwestern State,30,2014-09-20 19:00:00,False
500,2014,4,Miami (OH),24,Cincinnati,31,2014-09-20 19:00:00,False
501,2014,4,Idaho,24,Ohio,36,2014-09-20 19:00:00,False
502,2014,4,West Virginia,33,Oklahoma,45,2014-09-20 19:30:00,False
503,2014,4,Georgia Southern,28,South Alabama,6,2014-09-20 19:30:00,True
504,2014,4,South Carolina,48,Vanderbilt,34,2014-09-20 19:30:00,True
505,2014,4,South Alabama,6,Georgia Southern,28,2014-09-20 19:30:00,False
506,2014,4,Oklahoma,45,West Virginia,33,2014-09-20 19:30:00,True
507,2014,4,Vanderbilt,34,South Carolina,48,2014-09-20 19:30:00,False
508,2014,4,New Mexico State,35,New Mexico,38,2014-09-20 20:00:00,False
509,2014,4,Nebraska,41,Miami (FL),31,2014-09-20 20:00:00,True
510,2014,4,Nevada-Las Vegas,14,Houston,47,2014-09-20 20:00:00,False
511,2014,4,Houston,47,Nevada-Las Vegas,14,2014-09-20 20:00:00,True
512,2014,4,Miami (FL),31,Nebraska,41,2014-09-20 20:00:00,False
513,2014,4,New Mexico,38,New Mexico State,35,2014-09-20 20:00:00,True
514,2014,4,Clemson,17,Florida State,23,2014-09-20 20:25:00,False
515,2014,4,Florida State,23,Clemson,17,2014-09-20 20:25:00,True
516,2014,4,California,45,Arizona,49,2014-09-20 22:00:00,False
517,2014,4,Fresno State,56,Southern Utah,16,2014-09-20 22:00:00,True
518,2014,4,Southern Utah,16,Fresno State,56,2014-09-20 22:00:00,False
519,2014,4,Arizona,49,California,45,2014-09-20 22:00:00,True
520,2014,4,Oregon State,28,San Diego State,7,2014-09-20 22:30:00,True
521,2014,4,San Diego State,7,Oregon State,28,2014-09-20 22:30:00,False
522,2014,4,Oregon,38,Washington State,31,2014-09-20 22:36:00,True
523,2014,4,Washington State,31,Oregon,38,2014-09-20 22:36:00,False
524,2014,4,Louisiana,9,Boise State,34,2014-09-20 22:40:00,False
525,2014,4,Boise State,34,Louisiana,9,2014-09-20 22:40:00,True
526,2014,5,Texas Tech,35,Oklahoma State,45,2014-09-25 19:30:00,False
527,2014,5,Georgia Southern,34,Appalachian State,14,2014-09-25 19:30:00,True
528,2014,5,Oklahoma State,45,Texas Tech,35,2014-09-25 19:30:00,True
529,2014,5,Appalachian State,14,Georgia Southern,34,2014-09-25 19:30:00,False
530,2014,5,UCLA,62,Arizona State,27,2014-09-25 22:00:00,True
531,2014,5,Arizona State,27,UCLA,62,2014-09-25 22:00:00,False
532,2014,5,New Mexico,24,Fresno State,35,2014-09-26 20:00:00,False
533,2014,5,Fresno State,35,New Mexico,24,2014-09-26 20:00:00,True
534,2014,5,Old Dominion,28,Middle Tennessee State,41,2014-09-26 20:00:00,False
535,2014,5,Middle Tennessee State,41,Old Dominion,28,2014-09-26 20:00:00,True
536,2014,5,Kansas State,58,Texas-El Paso,28,2014-09-27 12:00:00,True
537,2014,5,Kentucky,17,Vanderbilt,7,2014-09-27 12:00:00,True
538,2014,5,Michigan State,56,Wyoming,14,2014-09-27 12:00:00,True
539,2014,5,Iowa,24,Purdue,10,2014-09-27 12:00:00,True
540,2014,5,South Florida,10,Wisconsin,27,2014-09-27 12:00:00,False
541,2014,5,Northwestern,29,Penn State,6,2014-09-27 12:00:00,True
542,2014,5,Tulane,6,Rutgers,31,2014-09-27 12:00:00,False
543,2014,5,Penn State,6,Northwestern,29,2014-09-27 12:00:00,False
544,2014,5,Wyoming,14,Michigan State,56,2014-09-27 12:00:00,False
545,2014,5,Georgia,35,Tennessee,32,2014-09-27 12:00:00,True
546,2014,5,Rutgers,31,Tulane,6,2014-09-27 12:00:00,True
547,2014,5,Texas-El Paso,28,Kansas State,58,2014-09-27 12:00:00,False
548,2014,5,Purdue,10,Iowa,24,2014-09-27 12:00:00,False
549,2014,5,Vanderbilt,7,Kentucky,17,2014-09-27 12:00:00,False
550,2014,5,Wisconsin,27,South Florida,10,2014-09-27 12:00:00,True
551,2014,5,Tennessee,32,Georgia,35,2014-09-27 12:00:00,False
552,2014,5,Boston College,21,Colorado State,24,2014-09-27 12:30:00,False
553,2014,5,Colorado State,24,Boston College,21,2014-09-27 12:30:00,True
554,2014,5,Virginia Tech,35,Western Michigan,17,2014-09-27 12:30:00,True
555,2014,5,Western Michigan,17,Virginia Tech,35,2014-09-27 12:30:00,False
556,2014,5,Yale,49,Army,43,2014-09-27 13:00:00,True
557,2014,5,Army,43,Yale,49,2014-09-27 13:00:00,False
558,2014,5,Akron,21,Pittsburgh,10,2014-09-27 13:30:00,True
559,2014,5,Maryland,37,Indiana,15,2014-09-27 13:30:00,True
560,2014,5,Pittsburgh,10,Akron,21,2014-09-27 13:30:00,False
561,2014,5,Indiana,15,Maryland,37,2014-09-27 13:30:00,False
562,2014,5,Eastern Illinois,19,Ohio,34,2014-09-27 14:00:00,False
563,2014,5,Ohio,34,Eastern Illinois,19,2014-09-27 14:00:00,True
564,2014,5,Bowling Green,47,Massachusetts,42,2014-09-27 15:00:00,True
565,2014,5,Massachusetts,42,Bowling Green,47,2014-09-27 15:00:00,False
566,2014,5,Navy,27,Western Kentucky,36,2014-09-27 15:30:00,False
567,2014,5,North Carolina State,41,Florida State,56,2014-09-27 15:30:00,False
568,2014,5,Western Kentucky,36,Navy,27,2014-09-27 15:30:00,True
569,2014,5,Alabama-Birmingham,20,Florida International,34,2014-09-27 15:30:00,False
570,2014,5,Virginia,45,Kent State,13,2014-09-27 15:30:00,True
571,2014,5,Buffalo,35,Miami (OH),27,2014-09-27 15:30:00,True
572,2014,5,Miami (OH),27,Buffalo,35,2014-09-27 15:30:00,False
573,2014,5,Wake Forest,10,Louisville,20,2014-09-27 15:30:00,False
574,2014,5,Michigan,14,Minnesota,30,2014-09-27 15:30:00,False
575,2014,5,Minnesota,30,Michigan,14,2014-09-27 15:30:00,True
576,2014,5,Florida International,34,Alabama-Birmingham,20,2014-09-27 15:30:00,True
577,2014,5,Louisville,20,Wake Forest,10,2014-09-27 15:30:00,True
578,2014,5,Kent State,13,Virginia,45,2014-09-27 15:30:00,False
579,2014,5,Arkansas,28,Texas A&M,35,2014-09-27 15:30:00,False
580,2014,5,Texas A&M,35,Arkansas,28,2014-09-27 15:30:00,True
581,2014,5,Florida State,56,North Carolina State,41,2014-09-27 15:30:00,True
582,2014,5,Temple,36,Connecticut,10,2014-09-27 16:00:00,True
583,2014,5,Texas,23,Kansas,0,2014-09-27 16:00:00,True
584,2014,5,Kansas,0,Texas,23,2014-09-27 16:00:00,False
585,2014,5,California,59,Colorado,56,2014-09-27 16:00:00,True
586,2014,5,Connecticut,10,Temple,36,2014-09-27 16:00:00,False
587,2014,5,Louisiana Tech,17,Auburn,45,2014-09-27 16:00:00,False
588,2014,5,Colorado,56,California,59,2014-09-27 16:00:00,False
589,2014,5,Auburn,45,Louisiana Tech,17,2014-09-27 16:00:00,True
590,2014,5,Stanford,20,Washington,13,2014-09-27 16:15:00,True
591,2014,5,Washington,13,Stanford,20,2014-09-27 16:15:00,False
592,2014,5,South Alabama,34,Idaho,10,2014-09-27 17:00:00,True
593,2014,5,Texas-San Antonio,37,Florida Atlantic,41,2014-09-27 17:00:00,False
594,2014,5,Florida Atlantic,41,Texas-San Antonio,37,2014-09-27 17:00:00,True
595,2014,5,Idaho,10,South Alabama,34,2014-09-27 17:00:00,False
596,2014,5,Cincinnati,28,Ohio State,50,2014-09-27 18:00:00,False
597,2014,5,Ohio State,50,Cincinnati,28,2014-09-27 18:00:00,True
598,2014,5,Southern Mississippi,23,Rice,41,2014-09-27 19:00:00,False
599,2014,5,Central Michigan,28,Toledo,42,2014-09-27 19:00:00,False
600,2014,5,South Carolina,20,Missouri,21,2014-09-27 19:00:00,False
601,2014,5,Troy,20,Louisiana-Monroe,22,2014-09-27 19:00:00,False
602,2014,5,North Carolina,35,Clemson,50,2014-09-27 19:00:00,False
603,2014,5,Boise State,14,Air Force,28,2014-09-27 19:00:00,False
604,2014,5,Toledo,42,Central Michigan,28,2014-09-27 19:00:00,True
605,2014,5,Clemson,50,North Carolina,35,2014-09-27 19:00:00,True
606,2014,5,Air Force,28,Boise State,14,2014-09-27 19:00:00,True
607,2014,5,Missouri,21,South Carolina,20,2014-09-27 19:00:00,True
608,2014,5,Louisiana-Monroe,22,Troy,20,2014-09-27 19:00:00,True
609,2014,5,Rice,41,Southern Mississippi,23,2014-09-27 19:00:00,True
610,2014,5,New Mexico State,7,Louisiana State,63,2014-09-27 19:30:00,False
611,2014,5,Memphis,3,Mississippi,24,2014-09-27 19:30:00,False
612,2014,5,Mississippi,24,Memphis,3,2014-09-27 19:30:00,True
613,2014,5,Duke,10,Miami (FL),22,2014-09-27 19:30:00,False
614,2014,5,Louisiana State,63,New Mexico State,7,2014-09-27 19:30:00,True
615,2014,5,Miami (FL),22,Duke,10,2014-09-27 19:30:00,True
616,2014,5,Nevada-Las Vegas,17,San Diego State,34,2014-09-27 20:00:00,False
617,2014,5,Notre Dame,31,Syracuse,15,2014-09-27 20:00:00,True
618,2014,5,Texas State,37,Tulsa,34,2014-09-27 20:00:00,True
619,2014,5,Baylor,49,Iowa State,28,2014-09-27 20:00:00,True
620,2014,5,Syracuse,15,Notre Dame,31,2014-09-27 20:00:00,False
621,2014,5,Washington State,28,Utah,27,2014-09-27 20:00:00,True
622,2014,5,Iowa State,28,Baylor,49,2014-09-27 20:00:00,False
623,2014,5,Tulsa,34,Texas State,37,2014-09-27 20:00:00,False
624,2014,5,San Diego State,34,Nevada-Las Vegas,17,2014-09-27 20:00:00,True
625,2014,5,Utah,27,Washington State,28,2014-09-27 20:00:00,False
626,2014,5,Nebraska,45,Illinois,14,2014-09-27 21:00:00,True
627,2014,5,Illinois,14,Nebraska,45,2014-09-27 21:00:00,False
628,2014,5,Nevada,21,San Jose State,10,2014-09-27 22:30:00,True
629,2014,5,Oregon State,10,Southern California,35,2014-09-27 22:30:00,False
630,2014,5,Southern California,35,Oregon State,10,2014-09-27 22:30:00,True
631,2014,5,San Jose State,10,Nevada,21,2014-09-27 22:30:00,False
632,2014,6,Florida Atlantic,10,Florida International,38,2014-10-02 19:00:00,False
633,2014,6,Florida International,38,Florida Atlantic,10,2014-10-02 19:00:00,True
634,2014,6,Central Florida,17,Houston,12,2014-10-02 19:00:00,True
635,2014,6,Houston,12,Central Florida,17,2014-10-02 19:00:00,False
636,2014,6,Oregon,24,Arizona,31,2014-10-02 22:30:00,False
637,2014,6,Arizona,31,Oregon,24,2014-10-02 22:30:00,True
638,2014,6,Syracuse,6,Louisville,28,2014-10-03 19:00:00,False
639,2014,6,Louisville,28,Syracuse,6,2014-10-03 19:00:00,True
640,2014,6,Fresno State,24,San Diego State,13,2014-10-03 22:00:00,True
641,2014,6,San Diego State,13,Fresno State,24,2014-10-03 22:00:00,False
642,2014,6,Utah State,35,Brigham Young,20,2014-10-03 22:26:00,True
643,2014,6,Brigham Young,20,Utah State,35,2014-10-03 22:26:00,False
644,2014,6,Southern Methodist,24,East Carolina,45,2014-10-04 12:00:00,False
645,2014,6,Ball State,24,Army,33,2014-10-04 12:00:00,False
646,2014,6,Tennessee,9,Florida,10,2014-10-04 12:00:00,False
647,2014,6,Purdue,38,Illinois,27,2014-10-04 12:00:00,True
648,2014,6,Iowa State,20,Oklahoma State,37,2014-10-04 12:00:00,False
649,2014,6,Ohio State,52,Maryland,24,2014-10-04 12:00:00,True
650,2014,6,East Carolina,45,Southern Methodist,24,2014-10-04 12:00:00,True
651,2014,6,Southern Mississippi,31,Middle Tennessee State,37,2014-10-04 12:00:00,False
652,2014,6,Mississippi State,48,Texas A&M,31,2014-10-04 12:00:00,True
653,2014,6,Texas A&M,31,Mississippi State,48,2014-10-04 12:00:00,False
654,2014,6,Maryland,24,Ohio State,52,2014-10-04 12:00:00,False
655,2014,6,Oklahoma State,37,Iowa State,20,2014-10-04 12:00:00,True
656,2014,6,Illinois,27,Purdue,38,2014-10-04 12:00:00,False
657,2014,6,Old Dominion,14,Marshall,56,2014-10-04 12:00:00,False
658,2014,6,Marshall,56,Old Dominion,14,2014-10-04 12:00:00,True
659,2014,6,Florida,10,Tennessee,9,2014-10-04 12:00:00,True
660,2014,6,Army,33,Ball State,24,2014-10-04 12:00:00,True
661,2014,6,Middle Tennessee State,37,Southern Mississippi,31,2014-10-04 12:00:00,True
662,2014,6,North Carolina,17,Virginia Tech,34,2014-10-04 12:30:00,False
663,2014,6,Virginia Tech,34,North Carolina,17,2014-10-04 12:30:00,True
664,2014,6,Akron,31,Eastern Michigan,6,2014-10-04 14:00:00,True
665,2014,6,Eastern Michigan,6,Akron,31,2014-10-04 14:00:00,False
666,2014,6,Miami (OH),42,Massachusetts,41,2014-10-04 14:30:00,True
667,2014,6,Massachusetts,41,Miami (OH),42,2014-10-04 14:30:00,False
668,2014,6,North Texas,24,Indiana,49,2014-10-04 14:30:00,False
669,2014,6,Indiana,49,North Texas,24,2014-10-04 14:30:00,True
670,2014,6,Colorado State,42,Tulsa,17,2014-10-04 15:00:00,True
671,2014,6,Tulsa,17,Colorado State,42,2014-10-04 15:00:00,False
672,2014,6,Clemson,41,North Carolina State,0,2014-10-04 15:30:00,True
673,2014,6,Florida State,43,Wake Forest,3,2014-10-04 15:30:00,True
674,2014,6,Bowling Green,36,Buffalo,35,2014-10-04 15:30:00,True
675,2014,6,Baylor,28,Texas,7,2014-10-04 15:30:00,True
676,2014,6,Air Force,30,Navy,21,2014-10-04 15:30:00,True
677,2014,6,Oklahoma,33,Texas Christian,37,2014-10-04 15:30:00,False
678,2014,6,Buffalo,35,Bowling Green,36,2014-10-04 15:30:00,False
679,2014,6,Texas,7,Baylor,28,2014-10-04 15:30:00,False
